depth,GR,NPHI,RHOB
2542.0,118.56396878398687,0.07325315519679372,2.563491329934165
2542.5,118.39015621216916,0.08787579150098453,2.588349833838733
2543.0,115.71796130004901,0.09411615806153342,2.6093220176182927
2543.5,122.21659913005422,0.09792514794914221,2.5670257905617224
2544.0,111.85095319058223,0.08949708639842763,2.550477089850696
2544.5,123.00053086159738,0.08876239970390983,2.665851108220784
2545.0,119.05670562093731,0.08733480889885614,2.5940833352018067
2545.5,122.92179246176673,0.07662799487315874,2.6088710074027968
2546.0,113.86000956619031,0.08858113961976737,2.55014626993608
2546.5,118.97190153343827,0.053352427719206535,2.647945715634714
2547.0,115.4285530215239,0.08367684032095392,2.568043294087032
2547.5,120.46017332943241,0.08366414573046657,2.5512648877103725
2548.0,124.17164161463357,0.1017417631531962,2.6278462952203774
2548.5,114.89247732565086,0.08383465492534703,2.6161565068690518
2549.0,117.8069578758891,0.06843900840644196,2.5793784740328833
2549.5,116.35824686822659,0.11142587847164676,2.5472393853487034
2550.0,120.56214618747462,0.08963492476532582,2.6160671497537766
2550.5,113.91323143482987,0.08611229693784767,2.5584325155316257
2551.0,120.08361966338698,0.07359626097257008,2.5985019042900848
2551.5,124.94838903674757,0.07957708638231922,2.683167457344653
2552.0,113.99820993874721,0.07682019525368507,2.584069716836479
2552.5,128.0917669640091,0.08910628306749577,2.5504032799821377
2553.0,116.55415935029002,0.09027073090876442,2.5646238085748094
2553.5,118.52838285584942,0.07263261771494867,2.6046203268140413
2554.0,130.05754307787143,0.08508869337327293,2.555246437560407
2554.5,117.27786183165546,0.05586725183508254,2.6368990854876317
2555.0,118.74530363788848,0.10538892170502964,2.5472858251222115
2555.5,119.48882462218833,0.08627342578886835,2.5905491259990305
2556.0,123.94503953245992,0.06259462445274032,2.5746798879945834
2556.5,121.76461026891195,0.0781254619854533,2.556765972891376
2557.0,122.1674958434924,0.06803083776276679,2.632190052186685
2557.5,121.17909707547388,0.08332684467258525,2.5457515156688144
2558.0,115.88637974053636,0.08368881460846762,2.5757425178099234
2558.5,123.33173452561526,0.08199148961235968,2.577571318785982
2559.0,116.23228267757383,0.08373278939088263,2.599831509460308
2559.5,126.74191911172046,0.09212145661410504,2.578952910680322
2560.0,124.86470672605093,0.098605384517552,2.6524613228709657
2560.5,128.71285046206486,0.06527490239762054,2.629960111616691
2561.0,116.98513300504338,0.07687674880273965,2.5926469844349063
2561.5,125.44471381478057,0.06664216040664953,2.5381808704451774
2562.0,119.26543509393096,0.07522770366348085,2.5730310786466952
2562.5,119.03565723818369,0.07761014032870057,2.5877119355644664
2563.0,116.57741634907174,0.10393031215817902,2.5377293073965728
2563.5,115.89115651579591,0.0671555540755035,2.570978063442958
2564.0,126.03206582717338,0.10949890856057286,2.5579806032525587
2564.5,120.91537487249212,0.08283590745161043,2.605200310984015
2565.0,117.45218484914751,0.07109330492221257,2.6031012754836427
2565.5,118.93187018082484,0.07148055956841455,2.6188001494341084
2566.0,128.29566523158186,0.11279747446617702,2.519866710494851
2566.5,122.2042940067751,0.08085805317358077,2.531886825106614
2567.0,121.76681988421213,0.09242842857108982,2.520317343490475
2567.5,119.55487608636057,0.09516372496423671,2.6041796950030234
2568.0,122.50839381264379,0.062333391861048436,2.61119578329923
2568.5,127.14881553945268,0.07247451688312168,2.540687827925453
2569.0,112.5557599902036,0.08968227798552057,2.586764065708853
2569.5,115.27654882929028,0.09541540442357448,2.642059112650107
2570.0,124.19527800880003,0.08091971567167891,2.622271655973878
2570.5,114.29553229705083,0.06310055240717116,2.5642689900789795
2571.0,113.82782604760146,0.06870067552927073,2.600167900154735
2571.5,115.50329327690982,0.05202328934693897,2.617694116333547
2572.0,119.58399558080869,0.08599374016501768,2.5496739909687998
2572.5,114.0218098450911,0.06506951453420887,2.5357480489614392
2573.0,120.177029134921,0.08621039536869722,2.573915088513628
2573.5,117.69642245722726,0.09232628222535531,2.595003670277647
2574.0,121.95130466743484,0.09544802881116374,2.547891654566467
2574.5,123.05823733396466,0.09212208826493509,2.5652528865416855
2575.0,120.24662986192007,0.0866472486662065,2.639357842862968
2575.5,119.6938322070389,0.05939336965032444,2.611445088953502
2576.0,123.48322352745353,0.07976962406129598,2.635564025787488
2576.5,127.61503258128718,0.08498698646514306,2.5906046525102884
2577.0,123.16530453407711,0.09672385683660596,2.5432364378997203
2577.5,119.69758616958173,0.05785344763449879,2.6035985381566094
2578.0,118.90266778320907,0.10412164088907538,2.4893026675671237
2578.5,122.94238003564007,0.08074909673427683,2.584001000028304
2579.0,113.49530649102783,0.08855681648947883,2.60512106810979
2579.5,121.99649963112844,0.09219723531676806,2.5944233196529307
2580.0,32.573582022949324,0.2166118418968135,2.4394320987226754
2580.5,38.19650424361993,0.23441058467544984,2.4613847782210074
2581.0,36.80351842829825,0.23038320816741714,2.4416269109815723
2581.5,39.31659305642468,0.25393162239575756,2.4740293586642106
2582.0,42.1565673570624,0.22044544811541938,2.4252283491572846
2582.5,33.51656417876093,0.2681095263264871,2.411537370967699
2583.0,38.16244631080969,0.2488969836793116,2.464725953835067
2583.5,28.16995712145533,0.2453917304659041,2.444901569068724
2584.0,29.31268526084794,0.2440678924892893,2.432650834618961
2584.5,36.03618363072574,0.27108829766621473,2.40482360835637
2585.0,34.52525583377292,0.2711818360319361,2.4519785525399
2585.5,27.48980783602189,0.26283570786287347,2.444914966485542
2586.0,27.730139067380172,0.25397370961676813,2.4466717764022805
2586.5,27.23449545535421,0.27264816673744585,2.4364700779490205
2587.0,31.500269575543197,0.23117649026137205,2.4875140393688735
2587.5,36.42663667602541,0.24187304083888256,2.454811298600398
2588.0,30.886780160381903,0.23777993942074024,2.4590914058529325
2588.5,36.38399381873223,0.23623167101238748,2.42928817722248
2589.0,32.65090533671205,0.24152462968801883,2.422997086099348
2589.5,36.43744832968535,0.24839299468378354,2.460966434262529
2590.0,42.92432882719909,0.2342141586304959,2.466025485382413
2590.5,35.46226358312614,0.24568748869601945,2.4916688767071014
2591.0,32.48830393724423,0.2471560687291571,2.454322945686163
2591.5,26.321607701052706,0.23890907691588784,2.4886403669972985
2592.0,40.66949337097538,0.2634203542732092,2.3881783351818404
2592.5,33.362740922098986,0.2400465986192417,2.442275854794182
2593.0,34.71109539347933,0.23939460734422283,2.466588178103641
2593.5,39.09106506124014,0.2213941565748578,2.445977949834313
2594.0,40.16380009493953,0.2715993735245256,2.394163540234422
2594.5,37.844283414692406,0.22760359557808696,2.454500422843792
2595.0,32.18330904597658,0.26380167672800997,2.4154364089624254
2595.5,35.215376919689696,0.2306870616018108,2.5545550242162913
2596.0,33.82395867785126,0.24696047655682,2.440575744153746
2596.5,40.91095714663334,0.2804744090519589,2.444177439696802
2597.0,45.66396011493876,0.2464437399142483,2.461276564546805
2597.5,34.89595121998782,0.26809332227810173,2.375144186515244
2598.0,32.1264573310592,0.26275955588518063,2.4217339830781532
2598.5,41.00783130784784,0.23585817208170987,2.473237954296861
2599.0,38.55247483941862,0.22840744765627444,2.4701303442549882
2599.5,43.126755084957885,0.2604966326078244,2.4869967886219224
2600.0,43.131938184212,0.2740741225746408,2.4787872643899282
2600.5,36.08253758826168,0.22413271235091728,2.4386695718227993
2601.0,34.955526644194435,0.25229040424492855,2.431346993757301
2601.5,36.85081904953913,0.23856648494970933,2.4819338472944295
2602.0,34.31270886270129,0.2445645691426126,2.4114931901063286
2602.5,41.450834240556716,0.24398807014302815,2.4449050500330625
2603.0,35.154927698850855,0.2649443261640793,2.4692895569312157
2603.5,31.605321615989013,0.23816026395532588,2.504697784228467
2604.0,30.25725302154899,0.24824298653974808,2.460109786184431
2604.5,36.235947329656305,0.27276937035994625,2.411797732866943
2605.0,34.94638072836843,0.24982256316895105,2.4297194527586172
2605.5,26.6279231236527,0.28219347567210007,2.4535068166393854
2606.0,38.178022310203055,0.257841858385451,2.4507974057031023
2606.5,28.494809322853207,0.26706259722816644,2.4425726955185665
2607.0,31.65057257566931,0.24422228812641025,2.4536837537471365
2607.5,35.59025238702864,0.24629588477012354,2.4163221032613276
2608.0,37.26446037418559,0.2258982108553398,2.433895159253181
2608.5,39.57867728529678,0.22559366886660243,2.5010157656450915
2609.0,35.525193758446946,0.2463743102021762,2.42101535307773
2609.5,42.68226310027975,0.2278384128910835,2.468931383874539
2610.0,32.58333935656636,0.2576656932642427,2.450496304770612
2610.5,30.253436877336085,0.2480613833537564,2.432432454259574
2611.0,38.465310723717224,0.24920166083842873,2.4419570494129963
2611.5,31.741502555655323,0.22184978717710316,2.476074150770667
2612.0,38.85312410112063,0.2654542846719777,2.4649630251474592
2612.5,40.389748212602456,0.25435624320869193,2.4546514508743815
2613.0,37.5072512941977,0.2555585354321912,2.4674069818766893
2613.5,43.411261396982304,0.22572316657695626,2.43270414693956
2614.0,36.482882878997756,0.2552290308057786,2.390226317539498
2614.5,27.83297810331977,0.22714910103311833,2.464587428365284
2615.0,41.50721447209852,0.2586325144776977,2.487354051177053
2615.5,29.219530374328407,0.2590053128680209,2.4206968713619053
2616.0,30.543482874545454,0.2537090941197693,2.485596088128424
2616.5,34.277153273234106,0.28496852448101057,2.4610143309978683
2617.0,32.956397946942324,0.2444058428246773,2.499283279606872
2617.5,34.73977104663973,0.2407749623985268,2.4207337004062772
2618.0,35.46389886108242,0.2260910345112477,2.4248324480411827
2618.5,31.32039054283787,0.25893794569940254,2.4458218899396025
2619.0,34.962577106461296,0.2595357465086633,2.41483477776812
2619.5,37.89122821641321,0.2639860590492436,2.4378624819173713
2620.0,38.169283919781556,0.2519636544240883,2.4857327726764624
2620.5,32.25083576554519,0.28807255951009225,2.44976825036402
2621.0,39.631006581179314,0.23512101808769725,2.4103310248429497
2621.5,28.610725346991394,0.24606220676590015,2.464516785361074
2622.0,34.876332669241556,0.24996969087135304,2.4822702048441148
2622.5,37.30001539034494,0.2648811205723671,2.4743688367531673
2623.0,28.620487074652235,0.2686239719731415,2.4187113622972407
2623.5,30.36288634116131,0.2548960283584629,2.448641213005091
2624.0,29.877994353685803,0.25205027003653024,2.4071981347252858
2624.5,31.113379208226988,0.2563099487161326,2.4121705223944203
2625.0,31.708272776468085,0.24882771501005918,2.504940241839397
2625.5,34.92272189452722,0.21813023870704254,2.516382882168164
2626.0,42.07663809944338,0.25257161350856017,2.433907707478071
2626.5,38.50548821186741,0.22555069211833112,2.4891682318891353
2627.0,39.428170347527335,0.2540669473011298,2.3838185276971813
2627.5,38.093288493117605,0.26067747033350763,2.425897271639027
2628.0,34.67283945810232,0.26979308881155073,2.4081834352494114
2628.5,28.89865860445223,0.24482991390594774,2.398263117302448
2629.0,35.23933891609044,0.24329809368157979,2.503968647381991
2629.5,37.330279757672876,0.2485760378215959,2.440941427368235
2630.0,121.80097433511358,0.06753358026372616,2.6136741058835584
2630.5,115.41695195158617,0.067605679879148,2.5729159431956465
2631.0,113.37720631001494,0.0805595061585915,2.5564668407583118
2631.5,125.8203694395179,0.07829318729594206,2.5834813125962097
2632.0,115.68678249995797,0.08521401013056083,2.569681515628646
2632.5,121.22818985179612,0.08288977718900489,2.60125361206071
2633.0,128.32928739666752,0.0933062048910029,2.55767634280479
2633.5,121.73719938775477,0.09573402359512505,2.587104986670567
2634.0,119.49284440307288,0.06301658601659882,2.5746891948600483
2634.5,117.78708949494859,0.10462480859197971,2.4680147724282673
2635.0,118.00671667552135,0.06789779667372584,2.5982889914949783
2635.5,118.33809334897376,0.07922960021652369,2.5914823605613164
2636.0,121.70779416081398,0.06474649737041413,2.5889771413457643
2636.5,113.14813004263016,0.0748938313571708,2.5533402333892496
2637.0,125.01623465536579,0.0806895931656931,2.6286091858073655
2637.5,118.65191159522574,0.08300353640295498,2.5931665365214744
2638.0,119.13377617260635,0.09929065305781791,2.5599577056872485
2638.5,116.29591299543628,0.0787741181375651,2.6380458114469882
2639.0,123.17735327885127,0.08385288605311915,2.5432293671907287
2639.5,120.66654870644393,0.08375149654192668,2.5952976711996993
2640.0,119.77385469593709,0.07936310421251616,2.5268777421716804
2640.5,119.96699361628812,0.07811420296304587,2.5617265646744247
2641.0,120.15130098104241,0.08579360940445682,2.6107905628881656
2641.5,116.99358203072914,0.08101278642799943,2.6275798835926136
2642.0,111.74327684875125,0.09133537858497257,2.57269407202588
2642.5,111.50015202430288,0.0685142834559737,2.6181858824004527
2643.0,120.7943424434946,0.07164262376125498,2.601274408475718
2643.5,117.35279760531957,0.08771591093191537,2.5591745476510877
2644.0,118.61453226134292,0.08265256956667172,2.5824635277088404
2644.5,122.48588974745766,0.06565122183534773,2.570080787898787
2645.0,114.06229247556328,0.07587076375076038,2.562364399458344
2645.5,129.2424187215998,0.08211983947879685,2.5693652376183516
2646.0,121.49963046921262,0.0665886964824106,2.593979610158507
2646.5,119.0555436271604,0.0766739034323724,2.6648459419039874
2647.0,131.92791087979185,0.08693282969705643,2.5784410606744124
2647.5,117.52157084405256,0.0956903381944097,2.4899458400770262
2648.0,120.00508101265441,0.09614909032597596,2.559175129396235
2648.5,120.02342579872115,0.08916192075263697,2.597450353600037
2649.0,120.58731997537663,0.08779090840511718,2.579743681809013
2649.5,115.72313370516818,0.08915049943485479,2.5385520911005246
2650.0,122.86304900479861,0.06329683071300624,2.5974515405099035
2650.5,120.93368680446592,0.06422026714537396,2.5957459630396063
2651.0,114.11618415344635,0.0813535385786427,2.57265994377132
2651.5,121.68228157093236,0.0590778529564413,2.5958077900800616
2652.0,116.3533705818643,0.06978371569425358,2.603962240408993
2652.5,120.15943153768411,0.09887995767952648,2.564674393896001
2653.0,121.9211424229167,0.0760467635021611,2.559213506153209
2653.5,127.22106275562163,0.09472529388922643,2.5443846484602646
2654.0,113.81290638778097,0.05821454020913647,2.5816160158733554
2654.5,117.52024139417493,0.043106079211120855,2.6453277925140912
2655.0,114.30865036776756,0.07341392401121741,2.5638497800255915
2655.5,121.93849500820504,0.08131344442515825,2.5731732904423406
2656.0,122.26256366298006,0.04985508742029497,2.6100359665785553
2656.5,116.09193818281139,0.04568569195884111,2.575214158152723
2657.0,116.2579581672491,0.0949940129360028,2.604794874019027
2657.5,115.42398420863326,0.0917279729874874,2.6106687732610037
2658.0,118.9630345117234,0.07839057632187159,2.5692627803582204
2658.5,122.29260144067703,0.06631209715625148,2.566244206417565
2659.0,110.84151428588126,0.0814485612529188,2.6088497470179366
2659.5,122.72847587939053,0.07447580704634811,2.6307305409510824
2660.0,117.86246685457775,0.07503515048498005,2.569219071779071
2660.5,123.23282857341606,0.1067406222422344,2.563927445750698
2661.0,116.11948631269345,0.06012134754251683,2.5940697634519694
2661.5,111.96679317395865,0.07902682047142634,2.573827606959395
2662.0,124.7634074168613,0.07773095109301352,2.6061969265860876
2662.5,124.69095282063631,0.08645829952688172,2.5929040139266557
2663.0,116.740298309051,0.05960979023735477,2.5800451370147504
2663.5,122.05891876694322,0.09704996242683674,2.5123396716553454
2664.0,118.98854252550521,0.07740211494727234,2.4875211550009793
2664.5,125.30479157506382,0.08104726329937698,2.5604148886945284
2665.0,118.43771110579678,0.07602586404592131,2.5866724601690296
2665.5,118.46310196556873,0.08267839942789562,2.527629084704695
2666.0,120.26241706750312,0.06918371549880452,2.606621766797244
2666.5,114.80155520695862,0.08216898382059738,2.5890773699379483
2667.0,112.69351448141057,0.10299674396733387,2.511235562588262
2667.5,119.14962577225175,0.10036281068389948,2.5598423561653862
2668.0,127.41628968819607,0.07917919135109105,2.6429042666330975
2668.5,118.594152749749,0.06914086152883343,2.6138985733163556
2669.0,118.96055203166141,0.05768747258122184,2.632604867743714
2669.5,118.76149488936167,0.06635805129862948,2.550228646481819
2670.0,121.95562005557909,0.08688640440010112,2.554560018049179
2670.5,122.7378473444221,0.06137763494046582,2.5918676599799078
2671.0,121.7966062414417,0.05738743202821477,2.600846324332477
2671.5,119.06198152840085,0.0938495414112789,2.571289900680425
2672.0,118.05410779477478,0.08028195271806127,2.604501042484342
2672.5,126.53185776277066,0.09035575080171418,2.628600723200983
2673.0,121.1695296037379,0.09050967762923093,2.5635573438483754
2673.5,121.86250030416001,0.07633487547445193,2.5910682783095873
2674.0,118.93489159633039,0.08640740292660466,2.5703228552461823
2674.5,125.13897839343738,0.0746651384682164,2.613259982306428
2675.0,129.04233596833993,0.10971695649375991,2.564445167684274
2675.5,124.16006204285134,0.11345502243897715,2.5908310163934614
2676.0,121.59786350264868,0.0908612004147082,2.6200580939656026
2676.5,123.6774048520588,0.09789532626195718,2.581143754582855
2677.0,119.81382489562435,0.0772018791042521,2.542997416124241
2677.5,119.40835975779406,0.07574519809845909,2.6248361529028768
2678.0,118.69042865958957,0.08782525895009627,2.5684471400256266
2678.5,127.07725188379935,0.06411804010446674,2.550467253169686
2679.0,117.68773217282258,0.07718637683754855,2.6025000868085257
2679.5,122.30454559919033,0.10347144621222944,2.5760250070955975
2680.0,118.99191122362036,0.09693674608333894,2.5405368706422036
2680.5,112.93953320151454,0.05917319211758261,2.657917098937545
2681.0,123.2777371100118,0.0765239949542729,2.5482902051198693
2681.5,115.61536431898088,0.06335056428516872,2.5534284053550036
2682.0,119.064575948301,0.09076862390191894,2.5795190749078207
2682.5,115.7149341329339,0.08339841382757766,2.604281616324163
2683.0,114.82724589328747,0.09732993586256765,2.559058844318205
2683.5,120.82399732143791,0.07393133029606147,2.562650326428735
2684.0,120.25112007118695,0.07844326911269044,2.541860340718479
2684.5,121.33714940451948,0.0721331510686277,2.5141911040663376
2685.0,120.09041745227343,0.0743862116476143,2.559171726056598
2685.5,119.73090817341885,0.08773705325529517,2.6356840785920714
2686.0,120.20971513646113,0.08259223907976625,2.6060669706647124
2686.5,114.63724785266163,0.10037349896176301,2.5456263236325674
2687.0,124.22799494626531,0.08027037215143902,2.5623975733521833
2687.5,123.63900820640337,0.08211968719307078,2.5574520860183605
2688.0,120.29986646925242,0.06824077823757571,2.6011588385852016
2688.5,115.21760282187,0.0897588158048178,2.5688696342875486
2689.0,115.3697634929712,0.04925845823894797,2.6177466025309544
2689.5,120.1177840040106,0.07011840636113763,2.647113723674849
2690.0,116.093725906597,0.061072068895857784,2.557290819856497
2690.5,119.42324616898595,0.06395409588583818,2.597792981740322
2691.0,120.70691726620504,0.09219012556332506,2.5873407242314377
2691.5,116.4546342118619,0.10499991158893572,2.5792304899032845
2692.0,115.24053873042632,0.08195956075336779,2.580418474819775
2692.5,119.68999383239463,0.08854360425370274,2.581913329922617
2693.0,121.02174449820414,0.1055441768463191,2.617118009770634
2693.5,121.21302345058253,0.08518504197452305,2.51579479304679
2694.0,122.79038819412902,0.07743684854845806,2.598675724131263
2694.5,122.82568628773944,0.0661084131247406,2.6092211605726265
2695.0,114.33030531909398,0.09138951595774525,2.5778183797564815
2695.5,118.37803213994293,0.07895164161807945,2.60526170514803
2696.0,123.99613440566338,0.09136382739016959,2.594006626255085
2696.5,122.6585982947617,0.07534520187181216,2.5853974373184765
2697.0,125.98619482330972,0.08215934661606003,2.564293824034844
2697.5,116.27501962114609,0.058375369445400824,2.611374671154351
2698.0,122.56146818230447,0.08252256605216485,2.5647545528733624
2698.5,118.92132650506097,0.08689119028024589,2.539240366831239
2699.0,123.94509527921674,0.0816961552581075,2.562858660166245
2699.5,121.56158540028773,0.0708621090394323,2.5923545904950593
